"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","area"
"152",50,"male","male_50",0,NA,0.113609968646534,0,0.0000105218927909602,0.00369191658620229,0.00000132405769834767,0.000145850690356149,0.0000805281302419943,0.0000498240134029463,0.0000041269796694467,0.0000466682710024015,0,0.000076383872114344,0.0000320945173096821,0.000666785291852511,0.0000437070237422022,0.0000931976419931997,0.0000208863583668648,0.0000139272128647039,0.0000252347046550081,0.0000128904808572023,0.000000348415148038106,0.0000172830223637976,0.00000519646356325802,0.0000593588546061182,0.00000513219394731508,0.0000553789541261299,0.000145154963749443,0.000219376418908727,0,0.00014376547492046,0.14204977791205,0.00000468236767882202,0.000240680000550198,0.00295046957514932,0.0000627629583885487,0.000489759691308793,0.0112181431859375,0.00904501555213891,0.000163579705255383,0.0000535150288003158,0.000459419855918062,0.0000209234763480758,0.0000376629322841397,0.0000443836171276206,0.000283843611726222,0.000443621853738401,0.000020787130351094,0.0000410589291524753,0.000143148168686509,0.00012784776848245,0.00140142139336509,0.0000135555617251121,0.0000286309853659952,0.000917288805910036,0.0000707280916340436,0,0.143055722034021,0.16291664499379,0.100268700145431,0.100053686567125,0.0753275139003073,0,0.0568571066542856,0.0754499747087845,0.194054773459621,0.103147348764632,0.0979308580638213,0.021433517163218,0.134959340949162,0.0693399374390993,0.177078466548235,0.0606156862574709,0.0699956001719298,0.00320889784958573,0.0538318777761529,0.057234010673299,0.174815846484904,0.0612022180962518,0.0654143785715507,0.136608369576772,0.136955536180859,0.190424455580607,0,0.0556187732279275,0.131455350083204,0.0244749594330365,0.000032434379990257,0.00544838543505859,0.0118288731686442,0.00000569979335690209,0.133222088470539,0,0.0000585277850551072,0.000607975081175062,0.0690089964577864,0.0000252068876887554,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"153",51,"male","male_51",0,NA,0.114725472007789,0,0.0000118126576222168,0.00398362564328426,0.00000146954896175004,0.000166061556149429,0.0000996732668924534,0.0000514825760870253,0.00000413485070382838,0.0000475433933098406,0,0.0000880135537466122,0.0000352335819782524,0.000753391743902987,0.0000517143828559381,0.0000998782098021342,0.0000242646396863347,0.0000121511838491783,0.0000231461637169732,0.0000145127650169879,0.000000377103490149829,0.0000162867314176611,0.0000060256000015511,0.0000549496046528707,0.00000544017336087624,0.0000623050421750818,0.000156840215629212,0.000267294823471658,0,0.00016873390905007,0.144231154465856,0.00000503804118485114,0.000269210263178281,0.00322504118907253,0.0000680977619299912,0.000498569660105295,0.0117174598569832,0.00902480540129981,0.000183702925022957,0.0000595579096943932,0.000519149401660353,0.000024086913445212,0.0000392975865742441,0.0000517948002812221,0.00029072606514749,0.00045302191040391,0.0000240811597996632,0.0000417823575438745,0.000145838636054558,0.000141652183913343,0.00142992990251369,0.0000146868624299062,0.0000314835901239302,0.000975370670001678,0.000084669666465358,0,0.141806496636288,0.165374423267252,0.10085543059678,0.0988231105666787,0.0754220190803882,0,0.0566964665065491,0.0760507087740023,0.193861263305478,0.104292642192793,0.0977966690619384,0.021501289936463,0.137360192121073,0.0691991042437895,0.17902154958595,0.0605253900790632,0.0697007808881503,0.00342740299561396,0.0537307207050135,0.0571876421800153,0.173027390936633,0.061044761469673,0.0653189400920225,0.138074105660601,0.136170067607352,0.189881813738604,0,0.0555371876945146,0.131455350083204,0.0244749594330365,0.000032434379990257,0.00909059583318734,0.0118288731686442,0.0000136803789383874,0.13322215111556,0,0.0000838531707019627,0.00064542503811868,0.064695960586964,0.0000553618226747302,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"154",52,"male","male_52",52,"50 to 54",0.116136195988593,93399.4245124341,0.0000134938609403658,0.00431521320116802,0.00000163146625286075,0.000188182031119295,0.000120825071011061,0.0000535270282350658,0.00000415148634342905,0.0000495688503898371,0,0.00010017717488948,0.0000386381921668424,0.000844303061733873,0.0000601396188392429,0.000107511296359472,0.0000278984904871666,0.0000109819264830256,0.0000218425222026965,0.0000162621672843813,0.00000039664214499806,0.0000157108101133408,0.00000699405719699809,0.0000530833872874901,0.00000583013598380293,0.0000698525009175711,0.000170162100352712,0.000319334784129987,0,0.000197644556192685,0.14671086693721,0.00000542690305172294,0.000300436017836052,0.00350420653241562,0.0000736327040099295,0.000507103033908771,0.0122201495173162,0.00900320942264309,0.000203711354555785,0.0000653111915684269,0.000584863097556127,0.0000272165974888617,0.000040958102101115,0.0000589952464022493,0.000297524109897581,0.000461360307364751,0.000028145483976202,0.0000424468940402957,0.000148554148251687,0.000157789978564139,0.00145698849346309,0.0000159305168048107,0.0000346064372569663,0.00103848725945967,0.0000999730424913566,0,0.14083845093928,0.168258344157816,0.101004845499005,0.0981343218944135,0.0755326299748743,0.169010299821051,0.0566008165219692,0.0766092235502783,0.193739870673377,0.105285358083537,0.097740323272132,0.021606635646029,0.139895823178111,0.069126214912761,0.179940073904777,0.0604459307254304,0.0694534272689056,0.00365937203743064,0.0536453381702852,0.0571421157488526,0.17187807548376,0.0609232377727972,0.0652146435741739,0.139513018524123,0.135849224649343,0.189323173564097,0,0.0554546258564392,0.131455350083204,0.0244749594330365,0.000032434379990257,0.014609358034867,0.0118288731686442,0.0000279928426757979,0.133222161460704,0,0.000113476362388428,0.000703861163659323,0.0616298608653174,0.000100457005690588,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"155",53,"male","male_53",0,NA,0.117942458270971,0,0.0000156745268457075,0.00469484645850511,0.00000181400441569988,0.000212038830879911,0.00014218859672003,0.0000561034285908544,0.00000423639400791752,0.0000529297043747301,0,0.000112495560990012,0.0000423025642571028,0.000936601062945517,0.0000685241601342948,0.000116113524727171,0.0000316522639618911,0.0000103733204073162,0.000021355704674629,0.0000181295584577203,0.000000403508960254261,0.0000155712809831509,0.00000806296289125805,0.0000528928648720481,0.00000633741626692786,0.0000779866792290353,0.00018563846089901,0.000371769419491857,0,0.000230019630424967,0.149583767002609,0.00000584191057005157,0.000334558699563835,0.00377525255886412,0.0000792519102887864,0.000515376220792938,0.0127213994409063,0.00898036129120229,0.000223022918759228,0.0000699985059696979,0.000656470797702772,0.0000300673071950312,0.0000425175930896415,0.0000649799349585791,0.000304364157195526,0.000468290482933134,0.0000333194613492234,0.0000430266839999003,0.000151330623702389,0.000177016418439975,0.00148240656353389,0.0000173047667225493,0.0000380461108034421,0.00110795568157597,0.00011594395614832,0,0.140176505770165,0.171695952346303,0.100441175737461,0.0980723470707164,0.0756731320016455,0.149174111624929,0.0565911233775613,0.0771034963905781,0.193683264061429,0.106013620285967,0.0977184811589078,0.0217373690116246,0.142650973301545,0.0691061133357816,0.180099134117541,0.0603860776931797,0.0692678661363756,0.0039055891774074,0.0535795161986372,0.0570968878401642,0.171516411825076,0.0608500409112257,0.0650599556747021,0.140875547404364,0.13611056709111,0.18878115605528,0,0.0553719116634443,0.131455350083204,0.0244749594330365,0.000032434379990257,0.0221794141993528,0.0118288731686442,0.0000472487507285626,0.133222163181675,0,0.000143256257023457,0.000789009713630882,0.0598582506781623,0.000145235966725204,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"156",54,"male","male_54",0,NA,0.120104415608981,0,0.0000181969082055679,0.00512340109919888,0.00000202156915860361,0.000237936252758286,0.000163834396266682,0.000059093690575766,0.00000440995441195673,0.0000567919830129378,0,0.000125036192076652,0.000046212713650441,0.00103127568650994,0.000077034595206438,0.000125556202209647,0.0000355378888725366,0.0000100191639704114,0.0000213449612814572,0.0000201764777873477,0.000000400977119863569,0.0000156663518551007,0.00000918894157974653,0.0000527876863991757,0.00000695183717411583,0.0000868132909525723,0.000203299981873488,0.000424985723063168,0,0.000262989174584302,0.152826025130579,0.00000628345113892245,0.000372120562076475,0.00402995623455628,0.0000848046297051722,0.000523232065770691,0.0132205525361563,0.00895620910228327,0.000242003777636183,0.0000733874769038284,0.000733889242593861,0.0000327480252299036,0.0000439248614313845,0.000069648734653978,0.000311226484825944,0.000474091392955718,0.0000398754604255346,0.0000435206872380057,0.000154127687378663,0.000199554717993482,0.00150623323151052,0.0000188151117870156,0.0000418648231742185,0.00118386249164872,0.000132623808137585,0,0.139702781006907,0.175639432078304,0.0993135665086303,0.0983809103536637,0.0758413668840476,0.139003107402226,0.0566347669445536,0.0775296566102277,0.193654782326823,0.106514715565131,0.0977039607006477,0.021872940989621,0.145586092962957,0.0690960570344464,0.180176082542762,0.0603358710695901,0.069123135477899,0.00416740495220676,0.0535290271423512,0.0570511353609593,0.171663366677357,0.0608069710268209,0.0648356926028813,0.142135830373573,0.136766459265031,0.188421234068939,0,0.0552891444607557,0.131455350083204,0.0244749594330365,0.000032434379990257,0.031925577913843,0.0118288731686442,0.0000652427971386753,0.133222163470448,0,0.000168188693871229,0.000928064178987876,0.0592799545275447,0.000167094797570066,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"157",55,"male","male_55",0,NA,0.122500605731195,0,0.0000211321474996601,0.00560422677923215,0.00000225374562373386,0.000266283435565844,0.000187285833665996,0.0000623749347826807,0.00000461696481879035,0.0000611630208465504,0,0.0001378020788997,0.0000504158815951197,0.00113045842131499,0.000085846017573581,0.000136153380647725,0.0000396605769432735,0.00000976357731718835,0.0000215814491656337,0.0000224286334929742,0.000000392000148153081,0.0000159115728621493,0.0000104746970535991,0.0000527361569528437,0.00000765814786533951,0.0000964562252845117,0.000223018663845059,0.00048147443880321,0,0.000297378469768466,0.156332543790215,0.00000677102729604434,0.000413341740505354,0.00427873390744478,0.0000903777064620558,0.000530592072937488,0.0137212446899584,0.00893057946722372,0.00026034504652329,0.0000761876146658454,0.000817936246843642,0.0000353713462555599,0.0000453592588908019,0.0000736669824113959,0.000317886134186699,0.000479149940481261,0.0000479587367228637,0.0000439604900299158,0.000156887961053784,0.000225474179124786,0.00152851291333013,0.0000204660698853412,0.0000460669854779599,0.00126547919706676,0.000150562409246414,0,0.139369811733014,0.1799524732099,0.0980406358829972,0.098917776801564,0.0760168478139509,0.134235784343519,0.0566998524816894,0.0779184026472052,0.193640386550443,0.106947542919783,0.0976959863581909,0.0220327803163046,0.148586680997955,0.0690909344108873,0.180239864712098,0.060282089466416,0.068996826010804,0.00444563977471676,0.0534880461357181,0.0570056707043217,0.172077579334382,0.0607750719696514,0.0646044549813647,0.143364745985667,0.13763911379133,0.188193805943083,0,0.0552050996785258,0.131455350083204,0.0244749594330365,0.000032434379990257,0.043218557877328,0.0118288731686442,0.0000756187685493897,0.13322216351935,0,0.000184851965827774,0.00113189385403552,0.059540848234747,0.00015856800189208,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"158",56,"male","male_56",0,NA,0.125000630474593,0,0.0000245714302982675,0.00614039031309105,0.00000250878376615215,0.000297643465632785,0.000215224256834507,0.0000657927763823516,0.00000479295584363146,0.0000660423525907624,0,0.000150862537127517,0.0000549731486206705,0.00123734247550577,0.0000952752279824815,0.000148307060819843,0.0000441900782403036,0.00000947195468347039,0.0000218425342922116,0.0000249177955977357,0.000000379700567568214,0.0000162234784665597,0.0000120843252812948,0.0000527069493123182,0.00000843077877875811,0.000107078796507875,0.000244539937831931,0.000545626335963174,0,0.000334800120647849,0.15998867922211,0.0000073298714605194,0.00045842929058142,0.00453579569209049,0.0000960939616629132,0.0005373759401059,0.0142278551873641,0.00890330178461107,0.000277745574920582,0.0000792817524761851,0.000909708209030244,0.0000381100895530559,0.0000470258073815675,0.0000779672482850775,0.000324099916331316,0.000483876385794475,0.0000576261813595542,0.0000443793791074496,0.000159550073115104,0.00025467718331627,0.0015493027544873,0.0000222602544806794,0.0000506463079221977,0.00135176394264159,0.000170705222783993,0,0.139131101851844,0.184485718353067,0.0970237262269015,0.0995400182989994,0.0761789087365092,0.131882397498257,0.0567544048350341,0.0783011659861526,0.193626048115348,0.107474208908623,0.097693784269944,0.0222369332613207,0.15152852265534,0.0690856375458973,0.180359563332244,0.0602115605444164,0.068866724412953,0.00474113723100622,0.0534507737840574,0.0569613036834907,0.172517694642568,0.0607354462374933,0.064428032361418,0.144635793689032,0.13854793542604,0.188049865561382,0,0.0551185602659491,0.131455350083204,0.0244749594330365,0.000032434379990257,0.0563082229707469,0.0118288731686442,0.0000770946125031156,0.133222163527704,0,0.000193271315235368,0.00147238415483083,0.0602456604667209,0.000133130368559105,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"159",57,"male","male_57",57,"55 to 59",0.127463288567963,83132.8613710549,0.0000286322796233098,0.00673444391369863,0.0000027831692524181,0.000332772608321177,0.000251936370683487,0.0000691555881749417,0.00000486423305987023,0.0000714175987640742,0,0.000164360927038355,0.000059962184350311,0.00135636506385146,0.000105803142554106,0.000162534893674305,0.0000493749464303267,0.00000902636252612104,0.000021897576998046,0.0000276831673577689,0.000000367005678178692,0.0000165137003186032,0.000014276051330662,0.0000526688785808191,0.00000923027034465625,0.000118893141855839,0.000267444291967135,0.000624260107982436,0,0.000377808631626562,0.163668630808889,0.00000799274785035331,0.000507570293166188,0.00481922910010816,0.000102113933868776,0.000543502263249386,0.0147455245331855,0.00887420855001931,0.000293921777889548,0.0000837116230238175,0.00101064447027983,0.000041199910232859,0.0000491611768626279,0.0000837307913364926,0.000329608838732156,0.000488699655603789,0.0000687698106553052,0.0000448120529291923,0.000162048920835329,0.000286822829659419,0.00156867173134985,0.0000241977644962157,0.000055582640878862,0.00144130543569378,0.000194502757393214,0,0.138940735667626,0.189074137162495,0.0966490542651365,0.100101725133189,0.076306712823014,0.129402325675122,0.0567663377418698,0.0787100233955635,0.193597743583225,0.108260229386942,0.0976965817644807,0.0225063719737683,0.154277676783771,0.0690750604394417,0.180604480314321,0.0601111832093082,0.0687107897253972,0.00505476236284198,0.0534114290070995,0.0569188416302736,0.172740302543104,0.0606692495967846,0.0643676309953043,0.146025123668379,0.139307853048105,0.187940722247196,0,0.0550283171079554,0.131455350083204,0.0244749594330365,0.000032434379990257,0.0708184245154272,0.0118288731686442,0.000073615882591528,0.133222163529143,0,0.00019611777095936,0.00204037879865131,0.0609002124024607,0.000106757252679873,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"160",58,"male","male_58",0,NA,0.129901065976618,0,0.0000334300594399686,0.00740301249429113,0.000003078813560143,0.000372843686795185,0.000303226379921197,0.0000723490022500741,0.00000478202211738841,0.0000773548051888154,0,0.000178139704461374,0.0000655304215162397,0.00149056450208273,0.000117670539647178,0.000179562692688688,0.0000553748817855718,0.00000840602052547804,0.000021693556383192,0.0000307293697048167,0.000000352419002110158,0.0000167822938534766,0.0000173930308465758,0.0000522864765087789,0.0000100255800687748,0.000132040340703014,0.000291046409865499,0.000725020489532258,0,0.000426832902970183,0.167372084043742,0.00000882155155286489,0.000562084936891959,0.00512110225342361,0.000108480024699061,0.000548791747648018,0.0152775443972026,0.00884372923424775,0.000307786983189695,0.0000895034243265513,0.00112084826133474,0.0000447819766807239,0.0000518690969522994,0.0000916209811423874,0.000334248842428204,0.000493799402827843,0.0000816618982493861,0.0000452600663118332,0.000164342704818846,0.000321833204796863,0.00158642964856708,0.000026282419724035,0.0000609462108330418,0.00153347972622369,0.000223516640489967,0,0.138836951929784,0.193723403983902,0.0971018119966274,0.100623550340663,0.0763926696260212,0.126045124702592,0.056726953525125,0.0791495907118347,0.193531559376495,0.109416365582132,0.0977237948237173,0.0228543813848137,0.156653148290537,0.0690328994762169,0.181735733850766,0.0599742040529877,0.0685264780664119,0.00538639748378737,0.0533710788745933,0.0568845914072676,0.172725269176393,0.0605730589282201,0.0643892710679709,0.147664106428882,0.13989108160646,0.187900611134858,0,0.054934225724872,0.131455350083204,0.0244749594330365,0.000032434379990257,0.0872933684647463,0.0118288731686442,0.0000696400654179197,0.133222163529392,0,0.000197236019405379,0.00295156312171656,0.060990807308414,0.0000882779862511175,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"161",59,"male","male_59",0,NA,0.132411436069784,0,0.0000390848842467483,0.00816045740366429,0.00000340050858043464,0.000418228657923891,0.000371964598611246,0.0000754755213531192,0.0000045972902024225,0.0000839828167242213,0,0.000191842086799827,0.0000717138443329253,0.00163888534418553,0.000130656807692298,0.000199755230035117,0.0000621533829615309,0.00000771873963854431,0.0000213870797705592,0.0000340687789260587,0.000000334612440163047,0.000017091314185552,0.0000216832330229459,0.000051451705976164,0.0000108383781279998,0.000146572454648151,0.00031561409077284,0.00084950531041172,0,0.000480625135918572,0.171189164595465,0.0000098369687719376,0.000622645396912696,0.00542878561136921,0.000115075535307406,0.000553257250836833,0.0158199168278539,0.00881199997574941,0.000318878453922998,0.0000961177143333515,0.00124013062535258,0.0000487487624813509,0.0000550716661660178,0.000101205809703416,0.000338136386633487,0.000498883738633114,0.0000968711013282835,0.0000456997252684572,0.000166461700177277,0.000360407159334685,0.00160242237413247,0.0000285329150590321,0.000066807687346387,0.00162925383816773,0.000257982411975828,0,0.138849817869226,0.198555736929699,0.0981261517206556,0.101204120509318,0.0764504931677832,0.122714739933072,0.0566576785072695,0.0795986522728137,0.193428104084014,0.110842153289147,0.0977845196537121,0.0232708615797051,0.158724042208458,0.0689524243131236,0.184216900535524,0.0598096018725121,0.0683286429744347,0.00573696207987233,0.0533335686650662,0.056857998902179,0.172634769234321,0.0604595433651441,0.0644518477178559,0.149509462207355,0.140420030602312,0.187961817664386,0,0.0548371176976474,0.131455350083204,0.0244749594330365,0.000032434379990257,0.106060051332262,0.0118288731686442,0.0000687653466845472,0.133222163529435,0,0.000199941508408293,0.00443225245900688,0.0600791723871347,0.0000796814381138065,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"162",60,"male","male_60",0,NA,0.13497081296722,0,0.0000457715267987484,0.00900236378657619,0.00000374668404739932,0.000468344120708194,0.000458564155965084,0.000078656594512711,0.00000438179576273954,0.000091377505324907,0,0.000205384620395007,0.0000783997953196142,0.0018001792275351,0.000144645071312861,0.000223122190714087,0.0000697188542695477,0.0000070426745152697,0.0000210572522581925,0.0000377725221485506,0.000000316230219796814,0.0000174405989347049,0.0000273677654475983,0.000050470081889232,0.0000117047035339679,0.000162618281823399,0.000342263117709951,0.000996009852087567,0,0.000540360143583642,0.175120760488442,0.0000110029296063963,0.000687988129733918,0.00575945578339788,0.000121843423749818,0.000557113762469125,0.016366870133981,0.00877842284746986,0.000328046894197924,0.000103992146843023,0.00137010070321004,0.0000529850227119085,0.0000587629782734784,0.000112153304935131,0.000341434208620144,0.000503679105689658,0.000114470996718982,0.0000461288195746161,0.000168448722939071,0.000403280193279493,0.00161679164876436,0.0000309723628909841,0.0000731146200857705,0.0017294255656463,0.000297462215949794,0,0.138921656466277,0.203567739499781,0.0994435340643605,0.10181144682131,0.0764912579879375,0.119499222460018,0.0565715903514358,0.080050928026914,0.193310124461416,0.112385640798594,0.0978625013973675,0.0237422524927796,0.160736364363357,0.0688578587133035,0.187677624102813,0.0596278991822321,0.0681214610547595,0.00610924114951427,0.0532973009143519,0.056829594624149,0.172497814265363,0.0603340448616404,0.0646060980901834,0.151371123965038,0.140932253760938,0.18807293851367,0,0.054737253411687,0.131455350083204,0.0244749594330365,0.000032434379990257,0.127908475498601,0.0118288731686442,0.0000728594291213276,0.133222163529443,0,0.00020643121312337,0.00678097002371222,0.0579457126921037,0.0000809151573970997,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"163",61,"male","male_61",0,NA,0.137553682420171,0,0.0000537058117828994,0.00991908042115866,0.00000411451812197979,0.00052208013111102,0.000560231888172822,0.0000820364263465825,0.00000419786970856978,0.0000996227471074868,0,0.000218701955852761,0.0000854153827321531,0.00197241391061746,0.000159439056368914,0.000249516881533744,0.0000780471313855095,0.00000643459371606068,0.0000207790085238669,0.0000419337171089586,0.000000299450792171237,0.0000178300975672646,0.0000346023904223521,0.000049629602522613,0.0000126730018641827,0.000180315494620956,0.000372492690834428,0.00115902682168885,0,0.000607650750782363,0.179167629897944,0.00001225601757975,0.00075611992341244,0.00613459454133017,0.000128713602959799,0.000560585413867114,0.0169118595106654,0.00874241022901355,0.000336327126647427,0.000113698415010632,0.00151284434714578,0.0000573254794129311,0.0000629300934117056,0.000123911095821652,0.000344316217895566,0.000507901927225438,0.000134368196787341,0.0000465450748437094,0.00017034936294351,0.000451415843119587,0.00162969160417502,0.0000336284333975389,0.0000797821880436467,0.0018349790592113,0.000340800579983574,0,0.138994819419605,0.208755255007773,0.100764910977822,0.102412802478062,0.0765260803700635,0.116477504477794,0.0564817134578017,0.0804999942329822,0.193200321227586,0.113886901478494,0.0979414507901039,0.0242541069986996,0.162949747795157,0.0687733210572708,0.191737013180085,0.0594395154168729,0.0679090647525775,0.00650653917228896,0.0532606826989233,0.0567899291352802,0.172343381986637,0.06020187141389,0.0649035310196128,0.15304961827648,0.141465885239729,0.188182529822259,0,0.05463489191338,0.131455350083204,0.0244749594330365,0.000032434379990257,0.153842837737526,0.0118288731686442,0.0000832413909887932,0.133222163529444,0,0.000217994045967474,0.0103576840485997,0.0547738818927074,0.0000918558320719776,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"164",62,"male","male_62",62,"60 to 64",0.140132532433247,69556.2420460513,0.0000631554620889198,0.0108942119143368,0.00000449972113967082,0.000577679006333748,0.000668821343233995,0.0000857843446047319,0.00000409825644567272,0.000108810979155718,0,0.000231749060407882,0.0000925174910719247,0.00215249059671126,0.000174750106263964,0.000278560587625374,0.000087070814633304,0.00000593272118809214,0.0000206235910352583,0.0000466734771738131,0.000000286016218786975,0.0000182598421028103,0.0000433619949366547,0.0000492004269906205,0.0000138071222866966,0.000199810722048587,0.000408294659628002,0.00132771924913637,0,0.000684674785661274,0.18333038648645,0.0000134973244736956,0.000824210676621988,0.00658115443327941,0.000135602427765188,0.000563903431011387,0.0174475663842749,0.00870338626614114,0.000344891474811494,0.000126005199401584,0.00167103274410808,0.0000615493051714274,0.0000675483724256527,0.000135642308547274,0.000346964823419457,0.000511260998349273,0.00015623223590699,0.0000469461579287996,0.000172211675402161,0.000506067702619212,0.00164128708611108,0.0000365342113309965,0.0000866876935639828,0.00194710859441347,0.000385887740462865,0,0.139011561982445,0.214113282869084,0.101786395754563,0.102974689485758,0.0765661016174363,0.113720464638365,0.0564009952851027,0.0809392834791818,0.193121345330077,0.115177509443951,0.0980050289873679,0.0247907703373414,0.165638640638163,0.0687228171731309,0.195986611761966,0.059254746262407,0.0676955379740402,0.00693275900624096,0.0532221255024707,0.056729583915696,0.172200362660086,0.0600682889011468,0.0653973582686337,0.154337181371798,0.142059646218877,0.188239041003772,0,0.0545302907893288,0.131455350083204,0.0244749594330365,0.000032434379990257,0.184094132112474,0.0118288731686442,0.000100887345238902,0.133222163529444,0,0.000234798788392689,0.0153951493646545,0.0508428383846602,0.000113272949370164,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
"165",63,"male","male_63",0,NA,0.142706273655636,0,0.0000744184821071076,0.0119169630442157,0.00000489159068235936,0.000633029496207014,0.000776584895708916,0.0000900653078205384,0.00000410524285841423,0.000119028600437337,0,0.000244303230938298,0.0000993804189476763,0.00233556061056166,0.000190431016736707,0.000310140718851044,0.0000967250857398809,0.00000555373657933719,0.0000205886376922286,0.0000520416906830381,0.000000275903970178487,0.0000187184602414047,0.0000538030994302576,0.0000492069183870685,0.0000151369485388435,0.000221307811405079,0.000450513535686289,0.00149487921205654,0,0.000769830178948166,0.187625981081845,0.0000146621064261947,0.000889728772431629,0.00713521938415145,0.000142397034252392,0.000567157287867285,0.0179723638893557,0.00866123238397094,0.000353883105132729,0.000142646221658734,0.00184902770450429,0.0000655125834430708,0.0000729112724758162,0.000146550214789218,0.000349296434097623,0.000513531634824961,0.000179740014201226,0.0000473498157217858,0.000174032715394941,0.000569175016643112,0.00165137038951664,0.0000397624471241557,0.0000936333792410242,0.00206333378229483,0.000431977059963695,0,0.138590712703087,0.21966591563318,0.10241100391202,0.103460956625811,0.0766089886570788,0.111065420793797,0.0563425486071582,0.0813645265312056,0.193072698751435,0.116219420607163,0.0980500573417358,0.0253393169637365,0.168987647380592,0.0687167183708866,0.200726279050569,0.0590814746698076,0.0674869291182562,0.00739175297698825,0.0531886700203367,0.0566452235201762,0.172065356967062,0.0599403657476535,0.0661586290480614,0.155050193183105,0.142454329037828,0.188251067784809,0,0.0544228135638363,0.131455350083204,0.0244749594330365,0.000032434379990257,0.218019498054229,0.0118288731686442,0.000125818755046013,0.133222163529445,0,0.000255933345345677,0.0220750314960705,0.0467117572990159,0.000145123609911105,0,0,0,0.00185613288490632,0.0688979748313877,0.0000207608058318399,0.0000384341162715468,0,0.0000051896915681038,"westmidlands"
