city,var,name,value,scenario,type
leeds,upper,IHD,1.7914969278067126e-4,cyc_100p_inc_scen,deaths
leeds,upper,total_cancer,0.002449619563835967,cyc_100p_inc_scen,deaths
leeds,upper,lung_cancer,2.9292003742056036e-5,cyc_100p_inc_scen,deaths
leeds,upper,COPD,2.4556467786762325e-6,cyc_100p_inc_scen,deaths
leeds,upper,stroke,7.708982608366804e-4,cyc_100p_inc_scen,deaths
leeds,upper,T2D,1.5272622669196913e-5,cyc_100p_inc_scen,deaths
leeds,upper,LRI,2.4997876649781123e-5,cyc_100p_inc_scen,deaths
leeds,upper,breast_cancer,1.7621326991594005e-5,cyc_100p_inc_scen,deaths
leeds,upper,colon_cancer,2.9901420753780027e-5,cyc_100p_inc_scen,deaths
leeds,upper,endo_cancer,0,cyc_100p_inc_scen,deaths
leeds,upper,liver_cancer,7.76042657950908e-5,cyc_100p_inc_scen,deaths
leeds,upper,CVD,0.0017212766511450282,cyc_100p_inc_scen,deaths
leeds,upper,myeloma,0,cyc_100p_inc_scen,deaths
leeds,upper,Parkinson,0,cyc_100p_inc_scen,deaths
leeds,upper,head_neck_cancer,1.583399307012883e-4,cyc_100p_inc_scen,deaths
leeds,upper,inj,-8.365102033422016e-4,cyc_100p_inc_scen,deaths
liverpool,median,all_cause,0.05008734223685658,cyc_100p_inc_scen,ylls
liverpool,median,IHD,1.864398898973367e-4,cyc_100p_inc_scen,ylls
liverpool,median,total_cancer,0.0031861451453264592,cyc_100p_inc_scen,ylls
liverpool,median,lung_cancer,1.1259727783779587e-5,cyc_100p_inc_scen,ylls
liverpool,median,COPD,4.426424639190597e-6,cyc_100p_inc_scen,ylls
liverpool,median,stroke,-8.491392973354119e-5,cyc_100p_inc_scen,ylls
liverpool,median,T2D,1.6524698705549774e-5,cyc_100p_inc_scen,ylls
liverpool,median,LRI,3.405128636395982e-5,cyc_100p_inc_scen,ylls
liverpool,median,breast_cancer,-5.26860974363287e-6,cyc_100p_inc_scen,ylls
liverpool,median,colon_cancer,9.779940226286202e-6,cyc_100p_inc_scen,ylls
liverpool,median,endo_cancer,0,cyc_100p_inc_scen,ylls
liverpool,median,liver_cancer,1.4448952989656047e-5,cyc_100p_inc_scen,ylls
liverpool,median,CVD,0.0025660858567889094,cyc_100p_inc_scen,ylls
liverpool,median,myeloma,0,cyc_100p_inc_scen,ylls
liverpool,median,Parkinson,0,cyc_100p_inc_scen,ylls
liverpool,median,head_neck_cancer,6.616752812404988e-5,cyc_100p_inc_scen,ylls
liverpool,median,inj,-0.04859175873464994,cyc_100p_inc_scen,ylls
nottingham,median,all_cause,2.9533721317749646,cyc_100p_inc_scen,ylls
nottingham,median,IHD,0.008964246226431985,cyc_100p_inc_scen,ylls
nottingham,median,total_cancer,0.188610065757668,cyc_100p_inc_scen,ylls
nottingham,median,lung_cancer,5.042060959014486e-4,cyc_100p_inc_scen,ylls
nottingham,median,COPD,1.6000957940160075e-4,cyc_100p_inc_scen,ylls
nottingham,median,stroke,-0.004651618650289171,cyc_100p_inc_scen,ylls
nottingham,median,T2D,0.001201249686655088,cyc_100p_inc_scen,ylls
nottingham,median,LRI,0.0011125736360543608,cyc_100p_inc_scen,ylls
nottingham,median,breast_cancer,-3.3671652581066804e-4,cyc_100p_inc_scen,ylls
nottingham,median,colon_cancer,5.146494341886158e-4,cyc_100p_inc_scen,ylls
nottingham,median,endo_cancer,0,cyc_100p_inc_scen,ylls
nottingham,median,liver_cancer,8.346445325789185e-4,cyc_100p_inc_scen,ylls
nottingham,median,CVD,0.13637259451825456,cyc_100p_inc_scen,ylls
nottingham,median,myeloma,0,cyc_100p_inc_scen,ylls
nottingham,median,Parkinson,0,cyc_100p_inc_scen,ylls
nottingham,median,head_neck_cancer,0.003154810851581945,cyc_100p_inc_scen,ylls
nottingham,median,inj,-0.05381143736548162,cyc_100p_inc_scen,ylls
bristol,median,all_cause,1.6037157198491616,cyc_100p_inc_scen,ylls
bristol,median,IHD,0.0040682648200877185,cyc_100p_inc_scen,ylls
bristol,median,total_cancer,0.11513093435050631,cyc_100p_inc_scen,ylls
bristol,median,lung_cancer,2.3781809993335949e-4,cyc_100p_inc_scen,ylls
bristol,median,COPD,1.55307866668648e-5,cyc_100p_inc_scen,ylls
bristol,median,stroke,-0.0019635791793498943,cyc_100p_inc_scen,ylls
bristol,median,T2D,6.50382411472687e-4,cyc_100p_inc_scen,ylls
bristol,median,LRI,3.196213492020854e-4,cyc_100p_inc_scen,ylls
bristol,median,breast_cancer,-2.3142723894458775e-4,cyc_100p_inc_scen,ylls
bristol,median,colon_cancer,2.601535361201953e-4,cyc_100p_inc_scen,ylls
bristol,median,endo_cancer,0,cyc_100p_inc_scen,ylls
bristol,median,liver_cancer,4.4264799512598276e-4,cyc_100p_inc_scen,ylls
bristol,median,CVD,0.07277424749355027,cyc_100p_inc_scen,ylls
bristol,median,myeloma,0,cyc_100p_inc_scen,ylls
bristol,median,Parkinson,0,cyc_100p_inc_scen,ylls
bristol,median,head_neck_cancer,0.0015325058324750843,cyc_100p_inc_scen,ylls
bristol,median,inj,-0.019651375986132313,cyc_100p_inc_scen,ylls
northeast,median,all_cause,0.8986539616483498,cyc_100p_inc_scen,ylls
northeast,median,IHD,0.0032652299790193965,cyc_100p_inc_scen,ylls
northeast,median,total_cancer,0.058064054968918685,cyc_100p_inc_scen,ylls
northeast,median,lung_cancer,1.9135356628675708e-4,cyc_100p_inc_scen,ylls
northeast,median,COPD,5.142152015481785e-5,cyc_100p_inc_scen,ylls
northeast,median,stroke,-0.001694788904837007,cyc_100p_inc_scen,ylls
northeast,median,T2D,2.867864220082285e-4,cyc_100p_inc_scen,ylls
northeast,median,LRI,3.6315047859676407e-4,cyc_100p_inc_scen,ylls
northeast,median,breast_cancer,-1.0790193526698069e-4,cyc_100p_inc_scen,ylls
northeast,median,colon_cancer,1.677872663976352e-4,cyc_100p_inc_scen,ylls
northeast,median,endo_cancer,0,cyc_100p_inc_scen,ylls
northeast,median,liver_cancer,2.8915456440843944e-4,cyc_100p_inc_scen,ylls
northeast,median,CVD,0.04535512724716359,cyc_100p_inc_scen,ylls
northeast,median,myeloma,0,cyc_100p_inc_scen,ylls
northeast,median,Parkinson,0,cyc_100p_inc_scen,ylls
northeast,median,head_neck_cancer,0.0011954271214025358,cyc_100p_inc_scen,ylls
northeast,median,inj,-0.028597050359796098,cyc_100p_inc_scen,ylls
greatermanchester,median,all_cause,2.582986069615849,cyc_100p_inc_scen,ylls
greatermanchester,median,IHD,0.010055225610366278,cyc_100p_inc_scen,ylls
greatermanchester,median,total_cancer,0.16027457767145062,cyc_100p_inc_scen,ylls
greatermanchester,median,lung_cancer,4.929644101363506e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,COPD,1.7709663230944307e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,stroke,-0.005098912034181906,cyc_100p_inc_scen,ylls
greatermanchester,median,T2D,9.953307067007058e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,LRI,0.001184002597154766,cyc_100p_inc_scen,ylls
greatermanchester,median,breast_cancer,-3.3122706253883513e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,colon_cancer,4.5765031964086655e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,endo_cancer,0,cyc_100p_inc_scen,ylls
greatermanchester,median,liver_cancer,7.658402005115186e-4,cyc_100p_inc_scen,ylls
greatermanchester,median,CVD,0.13754484886002127,cyc_100p_inc_scen,ylls
greatermanchester,median,myeloma,0,cyc_100p_inc_scen,ylls
greatermanchester,median,Parkinson,0,cyc_100p_inc_scen,ylls
greatermanchester,median,head_neck_cancer,0.0031620287129888,cyc_100p_inc_scen,ylls
greatermanchester,median,inj,-0.04667590989477692,cyc_100p_inc_scen,ylls
sheffield,median,all_cause,4.163066523457937,cyc_100p_inc_scen,ylls
sheffield,median,IHD,0.014938220998174297,cyc_100p_inc_scen,ylls
sheffield,median,total_cancer,0.2775056765171832,cyc_100p_inc_scen,ylls
sheffield,median,lung_cancer,8.073706913899144e-4,cyc_100p_inc_scen,ylls
sheffield,median,COPD,2.823070295149624e-4,cyc_100p_inc_scen,ylls
sheffield,median,stroke,-0.006612272655761216,cyc_100p_inc_scen,ylls
sheffield,median,T2D,0.0015718354742992621,cyc_100p_inc_scen,ylls
sheffield,median,LRI,0.001687277503576407,cyc_100p_inc_scen,ylls
sheffield,median,breast_cancer,-5.57651041457052e-4,cyc_100p_inc_scen,ylls
sheffield,median,colon_cancer,7.788586779550635e-4,cyc_100p_inc_scen,ylls
sheffield,median,endo_cancer,0,cyc_100p_inc_scen,ylls
sheffield,median,liver_cancer,0.0011433375469689267,cyc_100p_inc_scen,ylls
sheffield,median,CVD,0.2125866231399939,cyc_100p_inc_scen,ylls
sheffield,median,myeloma,0,cyc_100p_inc_scen,ylls
sheffield,median,Parkinson,0,cyc_100p_inc_scen,ylls
sheffield,median,head_neck_cancer,0.00468154793483073,cyc_100p_inc_scen,ylls
sheffield,median,inj,-0.05992831505503785,cyc_100p_inc_scen,ylls
westmidlands,median,all_cause,1.2911285687625444,cyc_100p_inc_scen,ylls
westmidlands,median,IHD,0.00397893703584665,cyc_100p_inc_scen,ylls
westmidlands,median,total_cancer,0.08658638306644166,cyc_100p_inc_scen,ylls
westmidlands,median,lung_cancer,2.3067258896405945e-4,cyc_100p_inc_scen,ylls
westmidlands,median,COPD,6.645233609749225e-5,cyc_100p_inc_scen,ylls
westmidlands,median,stroke,-0.0020872070082009952,cyc_100p_inc_scen,ylls
westmidlands,median,T2D,7.519343725204752e-4,cyc_100p_inc_scen,ylls
westmidlands,median,LRI,5.856451171235346e-4,cyc_100p_inc_scen,ylls
westmidlands,median,breast_cancer,-1.9442951943642628e-4,cyc_100p_inc_scen,ylls
westmidlands,median,colon_cancer,2.3584585763432967e-4,cyc_100p_inc_scen,ylls
westmidlands,median,endo_cancer,0,cyc_100p_inc_scen,ylls
westmidlands,median,liver_cancer,3.809449898425242e-4,cyc_100p_inc_scen,ylls
westmidlands,median,CVD,0.06375222192880436,cyc_100p_inc_scen,ylls
westmidlands,median,myeloma,0,cyc_100p_inc_scen,ylls
westmidlands,median,Parkinson,0,cyc_100p_inc_scen,ylls
westmidlands,median,head_neck_cancer,0.0015296850786038001,cyc_100p_inc_scen,ylls
westmidlands,median,inj,-0.06744806765690854,cyc_100p_inc_scen,ylls
leeds,median,all_cause,1.859730384118704,cyc_100p_inc_scen,ylls
leeds,median,IHD,0.006805926719929176,cyc_100p_inc_scen,ylls
leeds,median,total_cancer,0.12115613722608007,cyc_100p_inc_scen,ylls
leeds,median,lung_cancer,3.327810556243363e-4,cyc_100p_inc_scen,ylls
leeds,median,COPD,9.120145664924795e-5,cyc_100p_inc_scen,ylls
leeds,median,stroke,-0.0033422657665728253,cyc_100p_inc_scen,ylls
leeds,median,T2D,7.407085604181481e-4,cyc_100p_inc_scen,ylls
leeds,median,LRI,7.030319581256739e-4,cyc_100p_inc_scen,ylls
leeds,median,breast_cancer,-2.4147017669373604e-4,cyc_100p_inc_scen,ylls
leeds,median,colon_cancer,3.151030026341942e-4,cyc_100p_inc_scen,ylls
leeds,median,endo_cancer,0,cyc_100p_inc_scen,ylls
leeds,median,liver_cancer,5.331840891943484e-4,cyc_100p_inc_scen,ylls
leeds,median,CVD,0.09469196728862747,cyc_100p_inc_scen,ylls
leeds,median,myeloma,0,cyc_100p_inc_scen,ylls
leeds,median,Parkinson,0,cyc_100p_inc_scen,ylls
leeds,median,head_neck_cancer,0.0020435385987872417,cyc_100p_inc_scen,ylls
leeds,median,inj,-0.07078913074186906,cyc_100p_inc_scen,ylls
liverpool,lower,all_cause,0.05862730296992554,cyc_100p_inc_scen,ylls
liverpool,lower,IHD,2.891812165632702e-4,cyc_100p_inc_scen,ylls
liverpool,lower,total_cancer,0.0041735588648169585,cyc_100p_inc_scen,ylls
liverpool,lower,lung_cancer,4.511330482653332e-5,cyc_100p_inc_scen,ylls
liverpool,lower,COPD,6.416455884540992e-6,cyc_100p_inc_scen,ylls
liverpool,lower,stroke,3.9362753342864345e-4,cyc_100p_inc_scen,ylls
liverpool,lower,T2D,2.0195461337922022e-5,cyc_100p_inc_scen,ylls
liverpool,lower,LRI,5.984244709961639e-5,cyc_100p_inc_scen,ylls
liverpool,lower,breast_cancer,6.2223853851975964e-6,cyc_100p_inc_scen,ylls
liverpool,lower,colon_cancer,3.702703402055853e-5,cyc_100p_inc_scen,ylls
liverpool,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
liverpool,lower,liver_cancer,8.526163937819811e-5,cyc_100p_inc_scen,ylls
liverpool,lower,CVD,0.0027734089453562163,cyc_100p_inc_scen,ylls
liverpool,lower,myeloma,0,cyc_100p_inc_scen,ylls
liverpool,lower,Parkinson,0,cyc_100p_inc_scen,ylls
liverpool,lower,head_neck_cancer,2.0674977196716328e-4,cyc_100p_inc_scen,ylls
liverpool,lower,inj,-0.03158613002867486,cyc_100p_inc_scen,ylls
nottingham,lower,all_cause,3.4430959148776163,cyc_100p_inc_scen,ylls
nottingham,lower,IHD,0.013923005559634013,cyc_100p_inc_scen,ylls
nottingham,lower,total_cancer,0.24631684318430055,cyc_100p_inc_scen,ylls
nottingham,lower,lung_cancer,0.00207340887929954,cyc_100p_inc_scen,ylls
nottingham,lower,COPD,2.3217738903113751e-4,cyc_100p_inc_scen,ylls
nottingham,lower,stroke,0.020637298787802825,cyc_100p_inc_scen,ylls
nottingham,lower,T2D,0.0014765819441708895,cyc_100p_inc_scen,ylls
nottingham,lower,LRI,0.0019516072355816576,cyc_100p_inc_scen,ylls
nottingham,lower,breast_cancer,4.000519257283031e-4,cyc_100p_inc_scen,ylls
nottingham,lower,colon_cancer,0.001939800846926534,cyc_100p_inc_scen,ylls
nottingham,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
nottingham,lower,liver_cancer,0.004826306200648175,cyc_100p_inc_scen,ylls
nottingham,lower,CVD,0.14719339200343784,cyc_100p_inc_scen,ylls
nottingham,lower,myeloma,0,cyc_100p_inc_scen,ylls
nottingham,lower,Parkinson,0,cyc_100p_inc_scen,ylls
nottingham,lower,head_neck_cancer,0.009870756414617989,cyc_100p_inc_scen,ylls
nottingham,lower,inj,-0.037386123119772074,cyc_100p_inc_scen,ylls
bristol,lower,all_cause,1.8757766193477001,cyc_100p_inc_scen,ylls
bristol,lower,IHD,0.006318842352284924,cyc_100p_inc_scen,ylls
bristol,lower,total_cancer,0.15068551728710178,cyc_100p_inc_scen,ylls
bristol,lower,lung_cancer,0.0010033800350462883,cyc_100p_inc_scen,ylls
bristol,lower,COPD,8.599257238155873e-5,cyc_100p_inc_scen,ylls
bristol,lower,stroke,0.008709288409463185,cyc_100p_inc_scen,ylls
bristol,lower,T2D,7.982803771648169e-4,cyc_100p_inc_scen,ylls
bristol,lower,LRI,7.06629646690892e-4,cyc_100p_inc_scen,ylls
bristol,lower,breast_cancer,2.7484931582009574e-4,cyc_100p_inc_scen,ylls
bristol,lower,colon_cancer,9.85828314337544e-4,cyc_100p_inc_scen,ylls
bristol,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
bristol,lower,liver_cancer,0.0026111370840253625,cyc_100p_inc_scen,ylls
bristol,lower,CVD,0.0785493911478974,cyc_100p_inc_scen,ylls
bristol,lower,myeloma,0,cyc_100p_inc_scen,ylls
bristol,lower,Parkinson,0,cyc_100p_inc_scen,ylls
bristol,lower,head_neck_cancer,0.00482774052029907,cyc_100p_inc_scen,ylls
bristol,lower,inj,-0.013279081560444694,cyc_100p_inc_scen,ylls
northeast,lower,all_cause,1.0471923920908421,cyc_100p_inc_scen,ylls
northeast,lower,IHD,0.005063456148437442,cyc_100p_inc_scen,ylls
northeast,lower,total_cancer,0.07576783187151974,cyc_100p_inc_scen,ylls
northeast,lower,lung_cancer,7.867835767354741e-4,cyc_100p_inc_scen,ylls
northeast,lower,COPD,7.437761847168581e-5,cyc_100p_inc_scen,ylls
northeast,lower,stroke,0.007439552180332511,cyc_100p_inc_scen,ylls
northeast,lower,T2D,3.5189020223761006e-4,cyc_100p_inc_scen,ylls
northeast,lower,LRI,6.351961990657874e-4,cyc_100p_inc_scen,ylls
northeast,lower,breast_cancer,1.2708301324014848e-4,cyc_100p_inc_scen,ylls
northeast,lower,colon_cancer,6.325544727468833e-4,cyc_100p_inc_scen,ylls
northeast,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
northeast,lower,liver_cancer,0.0016785686614655079,cyc_100p_inc_scen,ylls
northeast,lower,CVD,0.04893280822730315,cyc_100p_inc_scen,ylls
northeast,lower,myeloma,0,cyc_100p_inc_scen,ylls
northeast,lower,Parkinson,0,cyc_100p_inc_scen,ylls
northeast,lower,head_neck_cancer,0.003722212081378303,cyc_100p_inc_scen,ylls
northeast,lower,inj,-0.019200922656300336,cyc_100p_inc_scen,ylls
greatermanchester,lower,all_cause,3.018986523187053,cyc_100p_inc_scen,ylls
greatermanchester,lower,IHD,0.015592393315351838,cyc_100p_inc_scen,ylls
greatermanchester,lower,total_cancer,0.2095429938492114,cyc_100p_inc_scen,ylls
greatermanchester,lower,lung_cancer,0.002025680647706196,cyc_100p_inc_scen,ylls
greatermanchester,lower,COPD,2.5686465705222934e-4,cyc_100p_inc_scen,ylls
greatermanchester,lower,stroke,0.022611604348139757,cyc_100p_inc_scen,ylls
greatermanchester,lower,T2D,0.0012175280020293182,cyc_100p_inc_scen,ylls
greatermanchester,lower,LRI,0.002076299566442713,cyc_100p_inc_scen,ylls
greatermanchester,lower,breast_cancer,3.8927067891394247e-4,cyc_100p_inc_scen,ylls
greatermanchester,lower,colon_cancer,0.001732546584718211,cyc_100p_inc_scen,ylls
greatermanchester,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
greatermanchester,lower,liver_cancer,0.004509633442789289,cyc_100p_inc_scen,ylls
greatermanchester,lower,CVD,0.14847326862166949,cyc_100p_inc_scen,ylls
greatermanchester,lower,myeloma,0,cyc_100p_inc_scen,ylls
greatermanchester,lower,Parkinson,0,cyc_100p_inc_scen,ylls
greatermanchester,lower,head_neck_cancer,0.009853125778157371,cyc_100p_inc_scen,ylls
greatermanchester,lower,inj,-0.03089915010965181,cyc_100p_inc_scen,ylls
sheffield,lower,all_cause,4.860199725412429,cyc_100p_inc_scen,ylls
sheffield,lower,IHD,0.023199585466067124,cyc_100p_inc_scen,ylls
sheffield,lower,total_cancer,0.36269688989788496,cyc_100p_inc_scen,ylls
sheffield,lower,lung_cancer,0.003311153816602578,cyc_100p_inc_scen,ylls
sheffield,lower,COPD,4.1089807148423637e-4,cyc_100p_inc_scen,ylls
sheffield,lower,stroke,0.029337038405672495,cyc_100p_inc_scen,ylls
sheffield,lower,T2D,0.0019285066168103937,cyc_100p_inc_scen,ylls
sheffield,lower,LRI,0.0029706634006417404,cyc_100p_inc_scen,ylls
sheffield,lower,breast_cancer,6.599385699493998e-4,cyc_100p_inc_scen,ylls
sheffield,lower,colon_cancer,0.0029411786227814384,cyc_100p_inc_scen,ylls
sheffield,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
sheffield,lower,liver_cancer,0.006669674446342919,cyc_100p_inc_scen,ylls
sheffield,lower,CVD,0.2294815444590387,cyc_100p_inc_scen,ylls
sheffield,lower,myeloma,0,cyc_100p_inc_scen,ylls
sheffield,lower,Parkinson,0,cyc_100p_inc_scen,ylls
sheffield,lower,head_neck_cancer,0.014644261833242475,cyc_100p_inc_scen,ylls
sheffield,lower,inj,-0.04011872220013459,cyc_100p_inc_scen,ylls
westmidlands,lower,all_cause,1.5067114294932116,cyc_100p_inc_scen,ylls
westmidlands,lower,IHD,0.006161538325489318,cyc_100p_inc_scen,ylls
westmidlands,lower,total_cancer,0.11300433194546006,cyc_100p_inc_scen,ylls
westmidlands,lower,lung_cancer,9.423887236465185e-4,cyc_100p_inc_scen,ylls
westmidlands,lower,COPD,9.647620052461487e-5,cyc_100p_inc_scen,ylls
westmidlands,lower,stroke,0.009186792048931528,cyc_100p_inc_scen,ylls
westmidlands,lower,T2D,9.203874660833004e-4,cyc_100p_inc_scen,ylls
westmidlands,lower,LRI,0.0010285153374532455,cyc_100p_inc_scen,ylls
westmidlands,lower,breast_cancer,2.2684623026824154e-4,cyc_100p_inc_scen,ylls
westmidlands,lower,colon_cancer,8.916196401856705e-4,cyc_100p_inc_scen,ylls
westmidlands,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
westmidlands,lower,liver_cancer,0.0022335194876558157,cyc_100p_inc_scen,ylls
westmidlands,lower,CVD,0.06876140695831319,cyc_100p_inc_scen,ylls
westmidlands,lower,myeloma,0,cyc_100p_inc_scen,ylls
westmidlands,lower,Parkinson,0,cyc_100p_inc_scen,ylls
westmidlands,lower,head_neck_cancer,0.004748380628159536,cyc_100p_inc_scen,ylls
westmidlands,lower,inj,-0.04440157369587663,cyc_100p_inc_scen,ylls
leeds,lower,all_cause,2.170737487577626,cyc_100p_inc_scen,ylls
leeds,lower,IHD,0.010575830880889663,cyc_100p_inc_scen,ylls
leeds,lower,total_cancer,0.15840408067614908,cyc_100p_inc_scen,ylls
leeds,lower,lung_cancer,0.0013859711335962362,cyc_100p_inc_scen,ylls
leeds,lower,COPD,1.325404505966149e-4,cyc_100p_inc_scen,ylls
leeds,lower,stroke,0.01459524915112488,cyc_100p_inc_scen,ylls
leeds,lower,T2D,9.091720670023936e-4,cyc_100p_inc_scen,ylls
leeds,lower,LRI,0.0012355697429103352,cyc_100p_inc_scen,ylls
leeds,lower,breast_cancer,2.868754638047832e-4,cyc_100p_inc_scen,ylls
leeds,lower,colon_cancer,0.0011887568450921473,cyc_100p_inc_scen,ylls
leeds,lower,endo_cancer,0,cyc_100p_inc_scen,ylls
leeds,lower,liver_cancer,0.0030990714914969904,cyc_100p_inc_scen,ylls
leeds,lower,CVD,0.10226568907829243,cyc_100p_inc_scen,ylls
leeds,lower,myeloma,0,cyc_100p_inc_scen,ylls
leeds,lower,Parkinson,0,cyc_100p_inc_scen,ylls
leeds,lower,head_neck_cancer,0.006394560627693322,cyc_100p_inc_scen,ylls
leeds,lower,inj,-0.04787384893729763,cyc_100p_inc_scen,ylls
liverpool,upper,all_cause,0.07216384523201129,cyc_100p_inc_scen,ylls
liverpool,upper,IHD,3.476198870509694e-4,cyc_100p_inc_scen,ylls
liverpool,upper,total_cancer,0.0045917779607071935,cyc_100p_inc_scen,ylls
liverpool,upper,lung_cancer,6.789960733068965e-5,cyc_100p_inc_scen,ylls
liverpool,upper,COPD,8.340988336362988e-6,cyc_100p_inc_scen,ylls
liverpool,upper,stroke,0.0014637375228841458,cyc_100p_inc_scen,ylls
liverpool,upper,T2D,2.4201804208742227e-5,cyc_100p_inc_scen,ylls
liverpool,upper,LRI,8.636460671613306e-5,cyc_100p_inc_scen,ylls
liverpool,upper,breast_cancer,2.7256797319239492e-5,cyc_100p_inc_scen,ylls
liverpool,upper,colon_cancer,6.614529087933342e-5,cyc_100p_inc_scen,ylls
liverpool,upper,endo_cancer,0,cyc_100p_inc_scen,ylls
liverpool,upper,liver_cancer,1.5200329272947217e-4,cyc_100p_inc_scen,ylls
liverpool,upper,CVD,0.0033332469450068894,cyc_100p_inc_scen,ylls
liverpool,upper,myeloma,0,cyc_100p_inc_scen,ylls
liverpool,upper,Parkinson,0,cyc_100p_inc_scen,ylls
liverpool,upper,head_neck_cancer,3.651480919635405e-4,cyc_100p_inc_scen,ylls
liverpool,upper,inj,-0.028701644863575352,cyc_100p_inc_scen,ylls
nottingham,upper,all_cause,4.240122071344159,cyc_100p_inc_scen,ylls
nottingham,upper,IHD,0.016770373014736165,cyc_100p_inc_scen,ylls
nottingham,upper,total_cancer,0.27141824495514694,cyc_100p_inc_scen,ylls
nottingham,upper,lung_cancer,0.0031117046634675637,cyc_100p_inc_scen,ylls
nottingham,upper,COPD,3.04428570789092e-4,cyc_100p_inc_scen,ylls
nottingham,upper,stroke,0.07714764140808247,cyc_100p_inc_scen,ylls
nottingham,upper,T2D,0.001766186502891726,cyc_100p_inc_scen,ylls
nottingham,upper,LRI,0.0028192285224444484,cyc_100p_inc_scen,ylls
nottingham,upper,breast_cancer,0.0017478345628390835,cyc_100p_inc_scen,ylls
nottingham,upper,colon_cancer,0.003479612996651685,cyc_100p_inc_scen,ylls
nottingham,upper,endo_cancer,0,cyc_100p_inc_scen,ylls
nottingham,upper,liver_cancer,0.008608230451753835,cyc_100p_inc_scen,ylls
nottingham,upper,CVD,0.17622080688553063,cyc_100p_inc_scen,ylls
nottingham,upper,myeloma,0,cyc_100p_inc_scen,ylls
nottingham,upper,Parkinson,0,cyc_100p_inc_scen,ylls
nottingham,upper,head_neck_cancer,0.017362950769037936,cyc_100p_inc_scen,ylls
nottingham,upper,inj,-0.03451256239552343,cyc_100p_inc_scen,ylls
bristol,upper,all_cause,2.315856331364599,cyc_100p_inc_scen,ylls
bristol,upper,IHD,0.0076582192461961745,cyc_100p_inc_scen,ylls
bristol,upper,total_cancer,0.16603340256480303,cyc_100p_inc_scen,ylls
bristol,upper,lung_cancer,0.001518377011646661,cyc_100p_inc_scen,ylls
bristol,upper,COPD,1.2939007341888773e-4,cyc_100p_inc_scen,ylls
bristol,upper,stroke,0.033009705741487316,cyc_100p_inc_scen,ylls
bristol,upper,T2D,9.576095367968882e-4,cyc_100p_inc_scen,ylls
bristol,upper,LRI,0.001120303871666116,cyc_100p_inc_scen,ylls
bristol,upper,breast_cancer,0.0012178196544980065,cyc_100p_inc_scen,ylls
bristol,upper,colon_cancer,0.0017661877616898113,cyc_100p_inc_scen,ylls
bristol,upper,endo_cancer,0,cyc_100p_inc_scen,ylls
bristol,upper,liver_cancer,0.004672601255310951,cyc_100p_inc_scen,ylls
bristol,upper,CVD,0.09439598590832868,cyc_100p_inc_scen,ylls
bristol,upper,myeloma,0,cyc_100p_inc_scen,ylls
bristol,upper,Parkinson,0,cyc_100p_inc_scen,ylls
bristol,upper,head_neck_cancer,0.008628688804734103,cyc_100p_inc_scen,ylls
bristol,upper,inj,-0.012087598919905327,cyc_100p_inc_scen,ylls
northeast,upper,all_cause,1.2893277174215174,cyc_100p_inc_scen,ylls
northeast,upper,IHD,0.006092800321822236,cyc_100p_inc_scen,ylls
northeast,upper,total_cancer,0.08351637301263169,cyc_100p_inc_scen,ylls
northeast,upper,lung_cancer,0.0011786150612981185,cyc_100p_inc_scen,ylls
northeast,upper,COPD,9.789729966106235e-5,cyc_100p_inc_scen,ylls
northeast,upper,stroke,0.027664578893066328,cyc_100p_inc_scen,ylls
northeast,upper,T2D,4.2052606029089197e-4,cyc_100p_inc_scen,ylls
northeast,upper,LRI,9.173988866666579e-4,cyc_100p_inc_scen,ylls
northeast,upper,breast_cancer,5.524195542902116e-4,cyc_100p_inc_scen,ylls
northeast,upper,colon_cancer,0.0011336177292884933,cyc_100p_inc_scen,ylls
northeast,upper,endo_cancer,0,cyc_100p_inc_scen,ylls
northeast,upper,liver_cancer,0.002988971285069627,cyc_100p_inc_scen,ylls
northeast,upper,CVD,0.058587995531608573,cyc_100p_inc_scen,ylls
northeast,upper,myeloma,0,cyc_100p_inc_scen,ylls
northeast,upper,Parkinson,0,cyc_100p_inc_scen,ylls
northeast,upper,head_neck_cancer,0.0065044605122103775,cyc_100p_inc_scen,ylls
northeast,upper,inj,-0.01762661615550468,cyc_100p_inc_scen,ylls
greatermanchester,upper,all_cause,3.7170625737431378,cyc_100p_inc_scen,ylls
greatermanchester,upper,IHD,0.018770666347064587,cyc_100p_inc_scen,ylls
greatermanchester,upper,total_cancer,0.2308659642402508,cyc_100p_inc_scen,ylls
greatermanchester,upper,lung_cancer,0.0030444941948005702,cyc_100p_inc_scen,ylls
greatermanchester,upper,COPD,3.369887433354821e-4,cyc_100p_inc_scen,ylls
